"ProductId","Image Url","Video Url","Product Desc","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Store Level","Comment Score","Promotion Url","Seller Code","Code Available Time Start","Code Available Time End","Code Campaign Type","Code Value/Rate","Code Mini Spend","Code Quantity","Code Promotion Url"
"1005004579085661","https://ae04.alicdn.com/kf/H135460a85b424cff8de05474148f2c6br.jpg","https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/233822883448.mp4","2020 New GPS Drone With 4K Camera 5G WIFI FPV RC Foldable Quadcopter Drone Flying Gesture Photos Video Helicopter Toy","USD 80.96","48.00%","USD","7","USD 5.67","0","Good","0","https://s.click.aliexpress.com/e/_DEux0sT",,,,,,,,
"1005004433661815","https://ae04.alicdn.com/kf/S93b53690f4fd4bbcac01326126d5e39eI.jpg","https://cloud.video.taobao.com/play/u/3785324427/p/1/e/6/t/10301/1100053509631.mp4","Holy Stone HS175D GPS Drone 4K Camera Brushless Motor RC Quadcopter With Auto Return Circle Fly Waypoint Fly Boys Adults Gifts","USD 181.49","30.00%","USD","7","USD 12.70","6","Good","0","https://s.click.aliexpress.com/e/_DmDR1lt",,,,,,,,
"1005004673126972","https://ae04.alicdn.com/kf/S470b06283c494fe18f044ca258d2dd40W.jpg","https://cloud.video.taobao.com/play/u/2212887766030/p/1/e/6/t/10301/1100083104561.mp4","Drone 4K HD Dual Camera 8K Drone 4K Profesional WiFi FPV Drone  Quadcopter Real-time transmission Helicopter Dron Boys Gift Toys","USD 38.04","30.00%","USD","7","USD 2.66","0","Average","0","https://s.click.aliexpress.com/e/_Dk51xdh",,,,,,,,
"1005004468037990","https://ae04.alicdn.com/kf/Sd7c75be53b864939b254710f042b1c69e.jpg","","V16 Mini Drone 6K HD Camera Aerial Photography Aircraft Professional Quadcopter Colorful Light Drone Toy Gift","USD 34.76","20.00%","USD","7","USD 2.43","6","Good","5","https://s.click.aliexpress.com/e/_Dezwbn9",,,,,,,,
"1005003950651214","https://ae04.alicdn.com/kf/S992aea43a3664444bab56533776c1fc5Y.jpg","","LYZRC L106 PRO3 3-Axis Gimbal Camera Drone 4K Self Stabilization GPS 1.2Km 5G FPV 25mins Brushless Quadcopter L700pro","USD 102.01","0.00%","USD","7","USD 7.14","3","Average","4","https://s.click.aliexpress.com/e/_DkdL4KB",,,,,,,,
"1005003302006759","https://ae04.alicdn.com/kf/Ufc05722b0eda4a1597ee1f082a4b2ebca.jpg","https://cloud.video.taobao.com/play/u/2212527570970/p/1/e/6/t/10301/327788787640.mp4","SG106 WiFi FPV RC Drone 4K Camera Optical Flow 1080P HD Dual Camera Aerial Video RC Quadcopter Aircraft Quadrocopter Toys Kid","USD 41.41","49.00%","USD","8.0","USD 3.31","48","Average","4.7","https://s.click.aliexpress.com/e/_DkSQwdl",,,,,,,,
"1005004523344086","https://ae04.alicdn.com/kf/Se0f1f608f2a74711bd6260ef963bd95cu.jpg","","S128 Mini Drone 4K HD Camera Three-sided Obstacle Avoidance Air Pressure Fixed Height Professional Foldable Quadcopter Toys","USD 26.93","51.00%","USD","8.0","USD 2.15","14","Good","5","https://s.click.aliexpress.com/e/_DDQHBWj",,,,,,,,
"1005004553024555","https://ae04.alicdn.com/kf/S3493620447c542f4bb46210c3f1bdf50M.jpg","https://cloud.video.taobao.com/play/u/2212938523945/p/1/e/6/t/10301/1100069907188.mp4,https://cloud.video.taobao.com/play/u/2212938523945/p/1/e/6/t/10301/1100069265333.mp4","New XT5 Drone 4K Profesional GPS 5KM Dual HD Quadcopter With Camera With 360 Obstacle Avoidance 5G WiFi Mini Drone RC Quadcopter","USD 23.09","31.00%","USD","12.0","USD 2.77","10","Below Average","5","https://s.click.aliexpress.com/e/_DlpIiZV",,,,,,,,
"1005004557225189","https://ae04.alicdn.com/kf/Se226e8b876b94e499d00a1732a2914eeQ.jpg","https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/349510205362.mp4","2022 New KY907 Pro Mini Drone 4K Professional HD Dual Camera Obstacle Avoidance Quadcopter RC Helicopter Plane Toys For Boys","USD 34.90","49.00%","USD","7","USD 2.44","1","Good","0","https://s.click.aliexpress.com/e/_Dlon7Dv",,,,,,,,
"1005004217748131","https://ae04.alicdn.com/kf/Sd61572484e3043b78a62be71ef463e58h.jpg","https://cloud.video.taobao.com/play/u/2212934280249/p/1/e/6/t/10301/1100018329196.mp4","S604 PRO Drone GPS Global Positioning 4K Aerial Photography HD Camera 5G Video WIFI APP RC Helicopter Quadcopter Gift for Adult","USD 81.18","51.00%","USD","8.0","USD 6.49","147","Average","3.9","https://s.click.aliexpress.com/e/_DE4SBRl",,,,,,,,
"1005004622559708","https://ae04.alicdn.com/kf/H5475491ff90a48b4b5a71f63912943e5c.jpg","https://cloud.video.taobao.com/play/u/2209023254268/p/1/e/6/t/10301/1100078228378.mp4,https://cloud.video.taobao.com/play/u/2209023254268/p/1/e/6/t/10301/1100083478916.mp4","JJRC M05 Rc Dron Helicopter 6Axis 4Ch 2.4G Remote Control Drones Electronic Aircraft Altitude Hold Quadcopter Drone Toys Plane","USD 70.50","51.00%","USD","8.0","USD 5.64","1","Good","0","https://s.click.aliexpress.com/e/_DFKlR7N",,,,,,,,
"1005004578106044","https://ae04.alicdn.com/kf/U014c11c2fc5b4cb6a9675fefb32bc9c9r.jpg","https://cloud.video.taobao.com/play/u/1859064098/p/1/e/6/t/10301/323652121504.mp4,https://cloud.video.taobao.com/play/u/1859064098/p/1/e/6/t/10301/316131654152.mp4","GEPRC TinyGO 4K FPV Whoop RTF Drone WITH Caddx Loris 4K 60fps Professional RC FPV Quadcopter Combo Very Suitable For Beginners","USD 139.00","20.00%","USD","7","USD 9.73","8","Good","0","https://s.click.aliexpress.com/e/_Dm7n8An",,,,,,,,
"1005004630704479","https://ae04.alicdn.com/kf/S4ba20f186ca249e28cd7640054999b97k.jpg","https://cloud.video.taobao.com/play/u/2208371833803/p/1/e/6/t/10301/1100078980823.mp4,https://cloud.video.taobao.com/play/u/2208371833803/p/1/e/6/t/10301/1100011114322.mp4","L900PRO GPS Drone 4K HD Professional Dual Camera Aerial Stabilization Brushless Motor Foldable Quadcopter Helicopter RC 1200M","USD 90.70","49.00%","USD","7","USD 6.35","33","Good","0","https://s.click.aliexpress.com/e/_Dk5WDmj",,,,,,,,
"1005004583603563","https://ae04.alicdn.com/kf/S58f3398b26bb490c8e2163b2b6153f143.jpg","","XYRC L900 PRO SE MAX GPS Drone 4K Professional HD Dual Camera Laser Obstacle Avoidance Brushless Foldable Quadcopter RC 1200M","USD 104.68","49.00%","USD","7","USD 7.33","17","Good","0","https://s.click.aliexpress.com/e/_DDP0KEJ",,,,,,,,
"1005004579105471","https://ae04.alicdn.com/kf/Sdee3a8b8737046a5b45938fd7f098ca5C.jpg","https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/1100026697071.mp4","JINHENG New XT1 Mini Drone 4K Professional HD Camera Three-sided Obstacle Avoidance Quadcopter RC Helicopter Plane Toys Gifts","USD 28.06","48.00%","USD","7","USD 1.96","1","Good","0","https://s.click.aliexpress.com/e/_DF6Il1t",,,,,,,,
"1005004627455237","https://ae04.alicdn.com/kf/S5063e291a4214f0c8755058723143429E.jpg","https://cloud.video.taobao.com/play/u/2214499647439/p/1/e/6/t/10301/1100078674760.mp4,https://cloud.video.taobao.com/play/u/2214499647439/p/1/e/6/t/10301/1100078674596.mp4","New XT8 Mini Drone 4K Professional HD Camera WIFI FPV Air Pressure Fixed Height LED Light Foldable Quadcopter RC Helicopter Toy","USD 30.99","50.00%","USD","10.0","USD 3.10","0","Below Average","0","https://s.click.aliexpress.com/e/_DlIlQJv",,,,,,,,
"1005004467035287","https://ae04.alicdn.com/kf/S01c9b4af81cc497d8f335e07e049e6c5A.jpg","https://cloud.video.taobao.com/play/u/2214117853402/p/1/e/6/t/10301/1100057864266.mp4","SJRC F11S 4K Pro / F11 4K PRO 5G WIFI 3KM FPV GPS Drone With 4K HD Camera 2-Axis Gimbal Brushless Foldable RC Quadcopter Dron","USD 178.77","50.00%","USD","7","USD 12.51","28","Below Average","5","https://s.click.aliexpress.com/e/_DB4mixt",,,,,,,,
"1005004557182410","https://ae04.alicdn.com/kf/S1c86cabbe43c4f7597dd9eb4c64af8341.jpg","https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/313349832736.mp4","XYRC LSRC 878 Mini Drone 4K Professional HD Dual Camera WiFi FPV Altitude Hold Mode Foldable RC Dron Quadcopter Gifts Kids","USD 33.10","49.00%","USD","7","USD 2.32","0","Good","0","https://s.click.aliexpress.com/e/_DBefjxz",,,,,,,,
"1005004468625843","https://ae04.alicdn.com/kf/S28edbf4a51344c0593d2317c348fa2f4y.jpg","","V24 Mini Drone 3 In 1 RC Drone Hovercraft Air Flight/Land/Water Driving Quadcopter Children Outdoor Remote Control Airplane Toy","USD 33.55","28.00%","USD","7","USD 2.35","6","Good","5","https://s.click.aliexpress.com/e/_DD2BX4P",,,,,,,,
"1005003787529004","https://ae04.alicdn.com/kf/S014203ddff094e939596832fbb4488f4b.jpg","https://cloud.video.taobao.com/play/u/2208581980933/p/1/e/6/t/10301/345441407072.mp4,https://cloud.video.taobao.com/play/u/2208581980933/p/1/e/6/t/10301/344541401239.mp4","4DRC V20 Drone 4k Profesional HD Dual Camera fpv Drone Height Keep Drones Photography Rc Helicopter Foldable Quadcopter Dron Toy","USD 20.69","50.00%","USD","8.0","USD 1.66","618","Good","4.7","https://s.click.aliexpress.com/e/_DDqv1Zh",,,,,,,,
"1005004431798345","https://ae04.alicdn.com/kf/S6183e2dddbff4ead886c134fba1bd7e3j.jpg","https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100053303068.mp4,https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100053303123.mp4","KY910 RC Drone 4K Dual Camera HD Wifi Fpv Wide Angle Photography Foldable Quadcopter Professional Aircraft Drones Toys","USD 33.52","43.00%","USD","7","USD 2.35","0","Good","0","https://s.click.aliexpress.com/e/_Ddez1Pz",,,,,,,,
"1005004678113718","https://ae04.alicdn.com/kf/S8027afe2284d4e36b28a2e32cc7d9057p.jpg","https://cloud.video.taobao.com/play/u/3416319369/p/1/e/6/t/10301/1100083439903.mp4","Mini Drone Ufo Watch Control Aircraft Quadcopter Radio Controlled Aircraft Mini Helicopter One Button Take Off Toys For Boy Girl","USD 2.67","30.00%","USD","7","USD 0.19","0","Good","0","https://s.click.aliexpress.com/e/_DC3l4lN",,,,,,,,
"1005002335211734","https://ae04.alicdn.com/kf/H707954c65c794de6898cab4e5f576b4fS.jpg","","Smart L700 PRO 5G WIFI GPS Drone 4K Wide Angle Gimbal Zoom Control FPV Adjustment Dual Camera Foldable Quadcopter Drone","USD 77.70","33.00%","USD","7","USD 5.44","10","Average","5","https://s.click.aliexpress.com/e/_DB17hwj",,,,,,,,
"1005004557249370","https://ae04.alicdn.com/kf/S2cdb0ad1e0ee4132859c87fc582178dfg.jpg","https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/1100026717243.mp4,https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/1100026716109.mp4","XYRC F185 Pro Mini Drone 4K Professional HD Camera Three-Sided Obstacle Avoidance Foldable Quadcopter RC Helicopter Toys Boys","USD 33.10","49.00%","USD","7","USD 2.32","3","Good","0","https://s.click.aliexpress.com/e/_DFutsZH",,,,,,,,
"1005004647524095","https://ae04.alicdn.com/kf/S0cde3883487c4ed8b6ec9d8ad2e8cbefn.jpg","https://cloud.video.taobao.com/play/u/2212887766030/p/1/e/6/t/10301/1100080615988.mp4","Dron  Mini Drone 4K HD Camera Three-sided Obstacle Avoidance Air Pressure Fixed Height  Professional Foldable Quadcopter Toys","USD 37.62","32.00%","USD","7","USD 2.63","5","Average","5","https://s.click.aliexpress.com/e/_DeP6OC3",,,,,,,,
"1005004608768713","https://ae04.alicdn.com/kf/Sd2749b58576e4d0b9887ca24a640defdr.jpg","https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/1100076756166.mp4","XYRC 2022 New LS-XT9 Drone 4K Dual Camera Wifi FPV Optical Flow Location Obstacle Avoidance Folding Quadcopter Gifts","USD 43.37","48.00%","USD","7","USD 3.04","6","Good","0","https://s.click.aliexpress.com/e/_DnaGll1",,,,,,,,
"1005004609668144","https://ae04.alicdn.com/kf/S69528cda085944f687ffef5adb8cbb87a.jpg","https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/1100076821414.mp4,https://cloud.video.taobao.com/play/u/2210864029826/p/1/e/6/t/10301/1100076735170.mp4","2022 New XYRC XT2 Mini Drone 4K Dual Camera Four Side Obstacle Avoidance Optical Flow Positioning Foldable Quadcopter Toys Gifts","USD 36.42","49.00%","USD","7","USD 2.55","6","Good","0","https://s.click.aliexpress.com/e/_DFuNUiJ",,,,,,,,
"1005003469912793","https://ae04.alicdn.com/kf/Se4cd977682e342f8a80f6b764dc4449cS.jpg","https://cloud.video.taobao.com/play/u/2847878135/p/1/e/6/t/10301/1100068538365.mp4","2022 New XT5 RC Drone 4k Profesional HD Camera FPV Optical Flow 360 Degrees Obstacle Avoidance Quadcopter Remote Helicopter Toys","USD 45.99","61.00%","USD","7","USD 3.22","139","Average","5","https://s.click.aliexpress.com/e/_DEiB963",,,,,,,,
"1005003722617198","https://ae04.alicdn.com/kf/H17d0a474c0dd4bc287d6720b83fbe97dR.jpg","https://cloud.video.taobao.com/play/u/2212971682038/p/1/e/6/t/10301/342647030494.mp4","Mini UFO Drone RC Helicopter Aircraft Toy Quadcopter Infrared Hand Sensing Interactive Flying Saucer Toys For Children","USD 14.06","21.00%","USD","8.0","USD 1.12","24","Top","4.3","https://s.click.aliexpress.com/e/_DDjDmKn",,,,,,,,
"1005004351488732","https://ae04.alicdn.com/kf/Sfe01652d48324366abd8ccac34cb18edL.jpg","https://cloud.video.taobao.com/play/u/2209023254268/p/1/e/6/t/10301/1100079953429.mp4,https://cloud.video.taobao.com/play/u/2209023254268/p/1/e/6/t/10301/1100079954243.mp4","CONUSEA 0677 Dron Mini Drone 4k Drones with Dual camera HD 4k Optical Flow FPV WIFI Quadcopter Obstacle Avoidance RC Drones Toys","USD 32.65","61.00%","USD","8.0","USD 2.61","100","Good","5","https://s.click.aliexpress.com/e/_DEujCeP",,,,,,,,
"1005001397362124","https://ae04.alicdn.com/kf/He4926b71fc714d00b23b18d7658f1a02x.jpg","https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/278556171469.mp4","JINHENG XT6 Mini Drone 4K 1080P HD Camera WiFi Fpv Air Pressure Altitude Hold Foldable Quadcopter RC Dron Kid Toy Boys GIft","USD 28.84","49.00%","USD","8.0","USD 2.31","133","Good","4.2","https://s.click.aliexpress.com/e/_DleEvMR",,,,,,,,
"1005004133169346","https://ae04.alicdn.com/kf/S5142bb3697e54ea38a37ec695c34f398E.jpg","https://cloud.video.taobao.com/play/u/2206928991398/p/1/e/6/t/10301/320256432054.mp4","LS11 Pro FPV RC Drone 4K HD 1080P Quadcopter with camera Air pressure sensor hover One Key Return foldable helicopter RC Toys","USD 28.37","49.00%","USD","7","USD 1.99","61","Average","5","https://s.click.aliexpress.com/e/_DdMPjGn",,,,,,,,
"1005001878106344","https://ae04.alicdn.com/kf/H751c20fb2df64d0ba69aabac48c751a1f.jpg","https://cloud.video.taobao.com/play/u/2201201249990/p/1/e/6/t/10301/291065602806.mp4","V8 Mini Drone 4K 1080P HD Camera WiFi Fpv Air Pressure Altitude Hold Black  Quadcopter RC Drone Toy","USD 19.53","37.00%","USD","7","USD 1.37","23","Good","3.3","https://s.click.aliexpress.com/e/_DBXHXkf",,,,,,,,
"1005002090216462","https://ae04.alicdn.com/kf/S75e8c97945fe47d7889d8a6129367ff0Y.jpg","https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/1100084100754.mp4,https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/1100084100557.mp4","Drone 8K Profesional Drones With Camera HD Mini Dron Quadcopt Obstacle Avoidance Aerial Photography Remote Controlled Toys Gifts","USD 24.63","56.00%","USD","7","USD 1.72","507","Average","4.8","https://s.click.aliexpress.com/e/_DB78rO7",,,,,,,,
"1005004191582157","https://ae04.alicdn.com/kf/S8f2f50fa92b04280a0036cebad66b3153.jpg","https://cloud.video.taobao.com/play/u/3007854953/p/1/e/6/t/10301/1100018708171.mp4","KY910 Mini Drone with Dual Camera 4K HD Wide Angle Wifi FPV Professional Foldable Outdoor RC Helicopter Quadcopter Toys Foy Boys","USD 0.01","0.00%","USD","8.0","USD 0.00","56","Good","4.8","https://s.click.aliexpress.com/e/_DmvsZFz",,,,,,,,
"1005004274971346","https://ae04.alicdn.com/kf/Sbda87f446c4d46ea9d581cb91c2624a8H.jpg","https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100027173167.mp4,https://cloud.video.taobao.com/play/u/2212989710238/p/1/e/6/t/10301/1100027173241.mp4","Mini Luggage Drone Wifi FPV Remote Control Drone With HD Camera Foldable One-click Return Pocket Quadcopter Dron Toys","USD 25.83","59.00%","USD","9.5","USD 2.45","31","Good","5","https://s.click.aliexpress.com/e/_Dmxq5tv",,,,,,,,
"1005004586056005","https://ae04.alicdn.com/kf/S202599bcd6224b6ba65047c084969c96v.jpg","https://cloud.video.taobao.com/play/u/2212678256552/p/1/e/6/t/10301/1100074005385.mp4","2022 New GPS Drone 4K Professional HD Camera WIFI FPV with Obstacle Avoidance Brushless Foldable Quadcopter RC Helicopter Toy","USD 43.04","30.00%","USD","7","USD 3.01","23","Below Average","0","https://s.click.aliexpress.com/e/_DDJcEHl",,,,,,,,
"1005001420808370","https://ae04.alicdn.com/kf/H8814b63d5fc04543b2c94880326989dfa.jpg","https://cloud.video.taobao.com/play/u/3851746077/p/1/e/6/t/10301/307201099285.mp4,https://cloud.video.taobao.com/play/u/3851746077/p/1/e/6/t/10301/306537429492.mp4","2022 New Mini Drone XT6 4K Profesional With HD Camera WiFi Fpv Rc Helicopters Quadcopter Drones Toys For Boys","USD 26.99","71.00%","USD","7","USD 1.89","78","Average","4.8","https://s.click.aliexpress.com/e/_DkBoW5z",,,,,,,,
"4000977850987","https://ae04.alicdn.com/kf/S5ca199c5759b4df6bcc2a5f6c38b873aF.png","https://cloud.video.taobao.com/play/u/2201291249488/p/1/e/6/t/10301/300152494058.mp4,https://cloud.video.taobao.com/play/u/2201291249488/p/1/e/6/t/10301/300637730572.mp4","RC Drone UAV Quadcopter WiFi FPV with 4K HD Camera Aerial Photography Helicopter Foldable LED Light Quality Global Toy JIMITU","USD 22.05","50.00%","USD","7","USD 1.54","21","Below Average","3","https://s.click.aliexpress.com/e/_DnB28if",,,,,,,,
"33040116682","https://ae04.alicdn.com/kf/HTB1pEokUSzqK1RjSZFpq6ykSXXa4.jpg","https://cloud.video.taobao.com/play/u/126949154/p/1/e/6/t/10301/230737967518.mp4","RC  Drone  4K 1080P 720P HD Dual Camera Optical Flow Aerial  Quadcopter FPV Dron Long Battery Life Toys For Kids Boys","USD 36.06","53.00%","USD","7","USD 2.52","41","Good","4.7","https://s.click.aliexpress.com/e/_DFfCS8L",,,,,,,,
"1005002543621812","https://ae04.alicdn.com/kf/S9336f4e1215544b28f13157a273e5e1fk.png","https://cloud.video.taobao.com/play/u/2201291249488/p/1/e/6/t/10301/307828867035.mp4,https://cloud.video.taobao.com/play/u/2201291249488/p/1/e/6/t/10301/307166461322.mp4","608 GPS RC Drone Quadcopter UAV 6K HD Mechanical 2-Axis Gimbal Camera 5G Wifi System Remote Control Dron Supports Distance 3KM","USD 102.90","50.00%","USD","8.0","USD 8.23","62","Below Average","5","https://s.click.aliexpress.com/e/_DFCq3mx",,,,,,,,
"1005003337962076","https://ae04.alicdn.com/kf/Hf186efe6b4084446bf6eb1c865693c46K.jpg","","New S85 Pro Rc Mini Drone 4K Profesional HD Dual Camera Fpv Drones With infrared obstacle avoidance Rc Helicopter Quadcopter","USD 23.12","29.00%","USD","7","USD 1.62","65","Average","4","https://s.click.aliexpress.com/e/_DFxaW5l",,,,,,,,
"1005003024980836","https://ae04.alicdn.com/kf/H8a4f8e0200cd4a4096730c9c71c07561W.jpg","https://cloud.video.taobao.com/play/u/2200645635371/p/1/e/6/t/10301/319754463765.mp4,https://cloud.video.taobao.com/play/u/2200645635371/p/1/e/6/t/10301/319754455767.mp4","Smart Altitude Hold helicopter 4K HD WiFi Camera RC Quadcopter APP Control One Key Takeoff/Landing 150M Foldable V10 RC Drone","USD 29.79","56.00%","USD","8.0","USD 2.38","16","Good","5","https://s.click.aliexpress.com/e/_DCQvM3t",,,,,,,,
"32837242349","https://ae04.alicdn.com/kf/Sd7e51c8320bb43bd8a8afc1f0d641e5dz.png","https://cloud.video.taobao.com/play/u/2826414760/p/1/e/6/t/10301/220181236576.mp4,https://cloud.video.taobao.com/play/u/2826414760/p/1/e/6/t/10301/272178577595.mp4","Eachine E58 WIFI FPV With Wide Angle HD 1080P/720P/480P Camera Hight Hold Mode Foldable Arm RC Quadcopter Drone X Pro RTF Dron","USD 37.59","61.00%","USD","3","USD 1.13","144","Good","4.6","https://s.click.aliexpress.com/e/_DD80aDd",,,,,,,,
"4001027083204","https://ae04.alicdn.com/kf/S72ea389d5a8647e58a90653b576bbb7d2.png","https://cloud.video.taobao.com/play/u/2201291249488/p/1/e/6/t/10301/280277042055.mp4","RC Drone UAV with Aerial Photography 4K HD Pixel Camera Remote Control 4-Axis Quadcopter Aircraft Long Life Flying Toys JIMITU","USD 34.65","50.00%","USD","9.5","USD 3.29","25","Below Average","4.2","https://s.click.aliexpress.com/e/_DCUIMmJ",,,,,,,,
"4000088683987","https://ae04.alicdn.com/kf/Sd45cf2ffbf56495593cda909e696f3b0A.jpg","https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/342300444645.mp4,https://cloud.video.taobao.com/play/u/3532402559/p/1/e/6/t/10301/342793813185.mp4","2022 New KF102 Drone 8k Brushless Motor 6K HD Camera GPS Professional Image Transmission Foldable Quadcopter VS SG906 MAX KF101","USD 129.99","63.00%","USD","7","USD 9.10","428","Average","4.9","https://s.click.aliexpress.com/e/_DmdlWIB",,,,,,,,
"1005004142126918","https://ae04.alicdn.com/kf/Sb25b5a8f75b047e4b10dd9e9c73791ccj.jpg","https://cloud.video.taobao.com/play/u/2213096738485/p/1/e/6/t/10301/1100065382138.mp4,https://cloud.video.taobao.com/play/u/2213096738485/p/1/e/6/t/10301/1100065370336.mp4","X-Hound Drone with Colorful LED Light RC Quadcopter 2.4GHz Mini Stunt Helicopter 80Meters Easy Control Dron Adults Kids Toy Gift","USD 52.28","0.00%","USD","8.0","USD 4.18","23","Good","4","https://s.click.aliexpress.com/e/_DeSnvZ1",,,,,,,,
"1005003768798214","https://ae04.alicdn.com/kf/S9c75ee98b3644ab08c49b69ec07441c37.jpg","https://cloud.video.taobao.com/play/u/2208568712176/p/1/e/6/t/10301/343515824490.mp4","Obstacle Avoidance GPS Drone 6K HD Camera GPS Professional 5G FPV Long Distance RC Quadcopter Brushless Foldable Dron RG101MAX","USD 191.98","0.00%","USD","8.0","USD 15.36","15","No Score","4.6","https://s.click.aliexpress.com/e/_DCggPHZ",,,,,,,,
"1005001304682745","https://ae04.alicdn.com/kf/H304c88035cdb456f974b52ef7f1fe41cb.jpg","https://cloud.video.taobao.com/play/u/2208581980933/p/1/e/6/t/10301/275932936525.mp4,https://cloud.video.taobao.com/play/u/2208581980933/p/1/e/6/t/10301/276409926746.mp4","4DRC V2 Mini Drone HD Camera WiFi Fpv Air Pressure Altitude Hold Black And Gray Foldable Quadcopter RC Drone Toy","USD 16.76","68.00%","USD","8.0","USD 1.34","61","Good","4.3","https://s.click.aliexpress.com/e/_Dci0bAF",,,,,,,,
"1005003404478935","https://ae04.alicdn.com/kf/Se195abed047a4e45b3314381e751bfa4g.jpg","","2022 New k7 Drone 5G WIFI 4K HD professional camera 3-axis anti-shake gimbal ESC with optical flow quadcopter rc helicopter Toys","USD 39.99","61.00%","USD","7","USD 2.80","54","Average","4.9","https://s.click.aliexpress.com/e/_DmFzlL5",,,,,,,,
"1005003116873207","https://ae04.alicdn.com/kf/S2439d23673dc4b258588ff559b1a919cl.jpg","","DJI Mini 2 Drone -  4K Camera RC Helicopter Professional GPS Quadcopter 4x Zoom 249g Ultralight 10km Transmission QuickShots","USD 505.31","21.00%","USD","1","USD 5.05","276","Good","4.9","https://s.click.aliexpress.com/e/_DlLlGgb",,,,,,,,
"1005004120035235","https://ae04.alicdn.com/kf/S52026859ca1c4786b4d4f8dc3945bc32O.jpg","https://cloud.video.taobao.com/play/u/2212934280249/p/1/e/6/t/10301/1100042735582.mp4","P5 Drone Professional 4K Dual HD Camera Aerial FPV Wifi Photography Infrared RC Quadcopter Helicopter Foldable Gift Toy For Boy","USD 36.79","50.00%","USD","30.0","USD 11.04","34","Average","4.1","https://s.click.aliexpress.com/e/_DciUnJl",,,,,,,,
"1005001489943040","https://ae04.alicdn.com/kf/Sa42feb9934624d0fb5153197e8f9c63d7.jpg","","2022 New S172 RC Drone 4K HD Professional Mini  Dual camera Three-way Obstacle Avoidance Foldable Quadcopter RC Helicopter Toys","USD 29.99","61.00%","USD","7","USD 2.10","131","Average","4.9","https://s.click.aliexpress.com/e/_Dllcu43",,,,,,,,
